row.names.t.stat.desc.G.G.Classification....1....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
I18,6732,6686,0,0,12,12,391,0,0.0580808080808081,0.00921796159837259,0.0180701220931077,0.572023533507711,0.756322374062616,13.0218982664694
I19,6732,6697,0,0,12,12,232,0,0.0344622697563874,0.00701521596558092,0.0137520435136056,0.331303632954467,0.575589813108664,16.7020285424462
I20,6732,6702,0,0,8,8,147,0,0.0218360071301248,0.00427413531074116,0.00837865791512855,0.122981742230259,0.350687527908049,16.0600574005237
I21,6732,6712,0,0,12,12,161,0,0.0239156268568033,0.00602546887025847,0.0118118259651909,0.244413844016648,0.494382285298176,20.671935059797
NHIN_97,6732,5834,0,0,1,1,898,0,0.13339275103981,0.0041441691949919,0.0081238831957404,0.115616299148158,0.34002396849069,2.54904382614624
NHIN_02,6732,5019,0,0,1,1,1713,0,0.25445632798574,0.00530888571998309,0.0104070962017662,0.189736489401341,0.435587522090959,1.71183607630843
NHIN_03,6732,4757,0,0,1,1,1975,0,0.293374925727867,0.00554965803502836,0.0108790861404395,0.207336877386341,0.455342593424271,1.55208422224415
NHIN_04,6732,4722,0,0,1,1,2010,0,0.298573975044563,0.00557798211590128,0.0109346103031393,0.209458670355137,0.457666549307612,1.53284139797953
NHIN_05,6732,4720,0,0,1,1,2012,0,0.298871063576946,0.00557957455334234,0.0109377319845087,0.209578282585527,0.457797206834563,1.53175486899119
NHIN_06,6732,4753,0,0,1,1,1979,0,0.293969102792632,0.00555293898683044,0.0108855178443485,0.207582104527319,0.455611791470895,1.5498628500162
NHIN_07,6732,4800,0,0,1,1,1932,0,0.28698752228164,0.00551366374943235,0.0108085259489662,0.204656084824227,0.452389306708533,1.57633789480427
NHIN_08,6732,4735,0,0,1,1,1997,0,0.296642899584076,0.00556756276297443,0.0109141850738182,0.208676887465547,0.456811654257581,1.53993793513372
NHIN_09,6732,4694,0,0,1,1,2038,0,0.30273321449792,0.00560002195776513,0.0109778153685046,0.211117175583604,0.459474891135091,1.51775513597715
NHIN_10,6732,4729,0,0,1,1,2003,0,0.297534165181224,0.00557238647006762,0.010923641066359,0.209038637222108,0.45720743347206,1.53665523820964
NHIN_11,6732,4794,0,0,1,1,1938,0,0.287878787878788,0.00551876623628832,0.0108185284380721,0.205035048148999,0.452807959458531,1.57291185917174
NHIN_13,6732,5150,0,0,1,1,1582,0,0.234997029114676,0.00516800531362908,0.0101309260185673,0.179800133700874,0.424028458597856,1.80439923089808
NHIN_15,6732,5534,0,0,1,1,1198,0,0.177956030897207,0.00466191213407977,0.00913882321499736,0.146309415389265,0.382504137741365,2.14943059705749
NHIN_17,6732,5645,0,0,1,1,1087,0,0.16146761734997,0.00448500408138689,0.00879202744271093,0.135415941158904,0.36798905032474,2.27902694276555
NHIN_19,6732,5587,0,0,1,1,1145,0,0.170083184789067,0.0045793957467119,0.00897706498043464,0.14117586590648,0.375733769984121,2.20911767644812
NHIN_21,6732,5744,0,0,1,1,988,0,0.146761734997029,0.00431322173805772,0.00845527968299514,0.125241332019453,0.353894521036216,2.41135416560304
Valid_Insurance,6732,0,0,5,16,11,94823,15,14.08541295306,0.0347276055855684,0.0680770977656598,8.11883636190618,2.84935718398136,0.202291348750435
