row.names.t.stat.desc.C.C.Classification....3....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
A09,179,162,0,0,8,8,30,0,0.167597765363128,0.0551679453868078,0.108867369086832,0.544786893478124,0.738096804950492,4.40397760287127
A10,179,160,0,0,3,3,25,0,0.139664804469274,0.0333832728554713,0.0658779126501977,0.199485280271169,0.446637750611353,3.19792629437729
A11,179,161,0,0,10,10,36,0,0.201117318435754,0.0705884625444463,0.139297922937255,0.891908856945578,0.944409263479334,4.69581272674447
A12,179,170,0,0,3,3,13,0,0.0726256983240224,0.0263102842342489,0.0519202120801541,0.123909359111167,0.352007612291506,4.84687404616765
A13,179,167,0,0,3,3,15,0,0.0837988826815642,0.0261230200446485,0.0515506685072872,0.122151779549306,0.349502188189583,4.17072611239569
A14,179,163,0,0,2,2,21,0,0.11731843575419,0.0299269468380162,0.0590572649427577,0.160316364321135,0.400395260113222,3.41289293144128
A15,179,168,0,0,2,2,14,0,0.0782122905027933,0.0243585899747965,0.0480687759282603,0.106208022095286,0.325895722732419,4.16680959779308
A16,179,174,0,0,7,7,11,0,0.0614525139664804,0.0405241621642286,0.079969607139342,0.293955181721173,0.542176338215873,8.82268768551284
A17,179,173,0,0,1,1,6,0,0.0335195530726257,0.0134907360296032,0.0266223606532759,0.0325779925930576,0.180493746686852,5.38473010949109
A18,179,170,0,0,11,11,21,0,0.11731843575419,0.0649805291980057,0.128231334447133,0.755821982298663,0.869380228840444,7.41043147440188
A19,179,173,0,0,6,6,12,0,0.0670391061452514,0.0368199242375713,0.0726597348082388,0.242671520934028,0.492617012428548,7.34820376872584
A20,179,175,0,0,2,2,5,0,0.0279329608938548,0.0146735822673516,0.0289565668129406,0.0385412089636558,0.19631915078172,7.02822559798558
A21,179,171,0,0,2,2,9,0,0.0502793296089386,0.0181944094050516,0.0359044997983618,0.0592555395141548,0.243424607454043,4.84144497047485
I97,179,179,0,0,0,0,0,0,0,0,0,0,0,
I98,179,178,0,0,6,6,6,0,0.0335195530726257,0.0335195530726257,0.0661468454262175,0.201117318435754,0.448461055651162,13.3790881602597
I99,179,174,0,0,8,8,17,0,0.0949720670391061,0.0523700644824206,0.103346084381678,0.490929634046827,0.700663709668788,7.377576707689
I00,179,171,0,0,12,12,33,0,0.184357541899441,0.0813614076149768,0.160557046852826,1.18492247818718,1.0885414453236,5.90451268827041
I01,179,160,0,0,12,12,105,0,0.58659217877095,0.153772454129124,0.303451622163665,4.23262820915197,2.05733522041304,3.50726670908509
I02,179,148,0,0,12,12,232,0,1.29608938547486,0.24530666152286,0.484083477682926,10.7713891155609,3.28197945081331,2.53221690386027
I03,179,155,0,0,12,12,200,0,1.11731843575419,0.235996699252153,0.465711376064802,9.96930512836608,3.15742064482484,2.82589147711823
I04,179,153,0,0,12,12,181,0,1.01117318435754,0.22604125141806,0.44606548557206,9.14594187433306,3.02422583057765,2.99080897057126
I05,179,150,0,0,12,12,251,0,1.40223463687151,0.270829815046991,0.534450381062944,13.1294331805913,3.6234559719405,2.58405824293765
I06,179,151,0,0,12,12,261,0,1.45810055865922,0.280473459868714,0.553480965450085,14.0810997426401,3.75247914619657,2.57353933781297
I07,179,136,0,0,12,12,395,0,2.20670391061453,0.324706690110591,0.640769976648186,18.872763793861,4.34427943321571,1.96867346467244
I08,179,137,0,0,12,12,377,0,2.10614525139665,0.322749823203846,0.636908332892981,18.6459732596824,4.31809833835247,2.05023767258645
I09,179,140,0,0,12,12,330,0,1.84357541899441,0.298744055233006,0.589535809164387,15.975393886134,3.99692305231586,2.16802795868042
I10,179,145,0,0,12,12,310,0,1.73184357541899,0.292238889012417,0.576698638467844,15.2872387169669,3.90988985995346,2.25764608042474
I11,179,144,0,0,12,12,290,0,1.62011173184358,0.285449867658708,0.563301313476485,14.5852112234009,3.8190589447403,2.35728121071901
I12,179,148,0,0,12,12,324,0,1.81005586592179,0.3090673481311,0.609907598076377,17.0985499968615,4.13503929810364,2.28448158753257
I13,179,148,0,0,12,12,256,0,1.43016759776536,0.270994206559993,0.534774788132942,13.1453769380453,3.62565538048576,2.53512622307403
I14,179,151,0,0,12,12,248,0,1.3854748603352,0.271371799892352,0.535519923598663,13.1820350260498,3.63070723496812,2.62055078652941
I15,179,154,0,0,12,12,233,0,1.30167597765363,0.261434835637872,0.515910508248679,12.2343230180152,3.49775971416208,2.68712012375542
I16,179,159,0,0,12,12,195,0,1.08938547486034,0.247552188961367,0.488514758614788,10.969493440462,3.31202256037938,3.04026686311748
