row.names.t.stat.desc.C.C.Classification....2....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
A06,1317,1204,0,0,10,10,183,0,0.138952164009112,0.0160698011655259,0.0315252257606182,0.340100117010891,0.583181032794184,4.19699136715814
A07,1317,1225,0,0,11,11,136,0,0.103264996203493,0.0144911744939401,0.0284283260727591,0.276562280027603,0.525891890056885,5.09264425885969
A08,1317,1229,0,0,13,13,129,0,0.0979498861047836,0.0145786742455768,0.0285999803076765,0.279912207213133,0.529067299323189,5.4014080093693
A09,1317,1220,0,0,7,7,155,0,0.117691723614275,0.0143471584934122,0.0281458000549809,0.271092540151814,0.520665478164065,4.42397699833596
A10,1317,1231,0,0,6,6,118,0,0.0895975702353834,0.0107804908383716,0.0211488246798614,0.153060400237253,0.391229344805899,4.36651734838448
A11,1317,1240,0,0,6,6,100,0,0.0759301442672741,0.00979862065445669,0.0192226229243636,0.126449077183338,0.355596790175808,4.6832097266154
A12,1317,1268,0,0,4,4,62,0,0.04707668944571,0.00748422502998626,0.0146823150630977,0.0737699432024058,0.271606228209895,5.76944197665213
A13,1317,1256,0,0,4,4,73,0,0.0554290053151101,0.00763203319813257,0.0149722804349203,0.0767125247811527,0.276970259741281,4.99684701478448
A14,1317,1280,0,0,9,9,52,0,0.0394836750189825,0.00885653290790531,0.0173744650915177,0.103303076670982,0.321407959874958,8.14027467606383
A15,1317,1268,0,0,8,8,70,0,0.0531511009870919,0.00943481026229604,0.0185089112468646,0.117233604050839,0.34239393109522,6.44189724646293
A16,1317,1284,0,0,15,15,61,0,0.0463173880030372,0.0140097418994482,0.0274838668928635,0.258491367273415,0.508420463075018,10.9768811454065
A17,1317,1280,0,0,9,9,57,0,0.0432801822323462,0.0109162613755746,0.0214151750094565,0.156939992106958,0.396156524756261,9.15330075621044
A18,1317,1286,0,0,8,8,45,0,0.0341685649202734,0.00816205440998093,0.0160120592218091,0.0877373970961913,0.296204991680072,8.66893275650343
A19,1317,1297,0,0,8,8,36,0,0.0273348519362187,0.00814625863830602,0.0159810715784036,0.0873981347494651,0.295631755313033,10.8151950485351
A20,1317,1305,0,0,1,1,12,0,0.00911161731207289,0.00261928140189896,0.00513842310025563,0.00903545637709356,0.0950550176323878,10.4322881851546
A21,1317,1299,0,0,3,3,24,0,0.0182232346241458,0.00465540250116684,0.00913282083232473,0.0285430413138454,0.168946859437651,9.27095891164109
I97,1317,1317,0,0,0,0,0,0,0,0,0,0,0,
I98,1317,1314,0,0,11,11,20,0,0.0151860288534548,0.00977767384318432,0.0191815301350052,0.125909026917121,0.354836620033954,23.3659914292359
I99,1317,1300,0,0,12,12,87,0,0.0660592255125285,0.0187797417377584,0.0368415011430891,0.464477847553503,0.681526116560109,10.3168953506858
I00,1317,1291,0,0,12,12,158,0,0.119969627942293,0.0281052852659299,0.0551360563798252,1.04030759786103,1.01995470382808,8.50177433507332
I01,1317,1283,0,0,12,12,192,0,0.145785876993166,0.029924458557824,0.0587048527908025,1.17933823071224,1.08597340239632,7.44909880706227
I02,1317,1268,0,0,12,12,297,0,0.225512528473804,0.0395280440145431,0.077544861856002,2.05776806918182,1.43449226877729,6.361031373669
I03,1317,1271,0,0,12,12,352,0,0.267274107820805,0.0446411397715147,0.0875755707872354,2.62455890125158,1.62004904285382,6.06137667454114
I04,1317,1257,0,0,12,12,411,0,0.312072892938497,0.0474286972362937,0.0930441125254106,2.96256690045766,1.72121088204138,5.51541297238077
I05,1317,1251,0,0,12,12,520,0,0.394836750189825,0.0535426541118164,0.105038279024809,3.77559642089764,1.94308940115931,4.92124757947463
I06,1317,1234,0,0,12,12,595,0,0.451784358390281,0.0562926738145484,0.110433180373107,4.17339536987674,2.04288897639513,4.52182316287796
I07,1317,1233,0,0,12,12,649,0,0.492786636294609,0.0609245133949812,0.119519776215584,4.88843576979088,2.21098072578457,4.48668970086022
I08,1317,1236,0,0,12,12,651,0,0.494305239179955,0.0606113088482821,0.118905341479134,4.83830341131752,2.19961437786661,4.44991111467024
I09,1317,1229,0,0,12,12,675,0,0.5125284738041,0.0610184900988651,0.119704136729797,4.90352832840595,2.21439118685158,4.32052324901264
I10,1317,1222,0,0,12,12,733,0,0.556567957479119,0.0642787003080801,0.126099913616761,5.4415164796108,2.33270582791976,4.19123270855432
I11,1317,1237,0,0,12,12,613,0,0.46545178435839,0.05873785313724,0.115230055541569,4.54382831017349,2.13162574345814,4.57969185013764
I12,1317,1249,0,0,12,12,600,0,0.455580865603645,0.0593970699867947,0.116523286228953,4.64639170261232,2.15554904899247,4.73143016253846
I13,1317,1242,0,0,12,12,644,0,0.488990129081245,0.0612546499060219,0.120167427542143,4.94155802193897,2.22296154306343,4.54602539163749
I14,1317,1243,0,0,12,12,644,0,0.488990129081245,0.0609524865873406,0.119574653136294,4.89292580309398,2.21199588677149,4.52360028397213
I15,1317,1254,0,0,12,12,541,0,0.410782080485953,0.0567753007406627,0.111379982554863,4.24526359761178,2.06040374626231,5.01580727140012
I16,1317,1266,0,0,12,12,472,0,0.358390280941534,0.0541542291472405,0.10623804751371,3.86234026397842,1.96528376169408,5.48364134354046
I17,1317,1263,0,0,12,12,457,0,0.347000759301443,0.0521214868163082,0.102250278142096,3.5778272439204,1.89151453706293,5.45103861118573
I18,1317,1269,0,0,12,12,380,0,0.288534548215642,0.0460185906977739,0.0902778102846133,2.78902497847877,1.67003741828702,5.7879981049579
I19,1317,1290,0,0,12,12,216,0,0.164009111617312,0.034863222772148,0.0683935636361512,1.60074014581357,1.26520359856174,7.71422749678615
I20,1317,1293,0,0,9,9,100,0,0.0759301442672741,0.0174607720660618,0.0342539883143153,0.401525065025283,0.633660054781176,8.34530292146809
I21,1317,1303,0,0,12,12,102,0,0.0774487471526196,0.0235607616941537,0.0462207543111199,0.731079200448657,0.855031695581314,11.0399680694176
NHIN_97,1148,960,169,0,1,1,188,0,0.163763066202091,0.0109267484261523,0.0214386559817686,0.137064118181349,0.370221714897099,2.26071557820143
NHIN_02,1168,707,149,0,1,1,461,0,0.394691780821918,0.0143080977597515,0.0280724713958036,0.239114900635044,0.488993763390745,1.23892563045638
NHIN_03,1155,645,162,0,1,1,510,0,0.441558441558442,0.0146177340672474,0.0286803129058976,0.246798262396183,0.496787945099499,1.12507858154887
NHIN_04,1093,608,224,0,1,1,485,0,0.443732845379689,0.0150345757583464,0.029499923880743,0.247060045779167,0.497051351249715,1.12015902456895
NHIN_05,1099,609,218,0,1,1,490,0,0.445859872611465,0.0150005721386439,0.0294330255998348,0.24729386377084,0.497286500692347,1.11534258012426
NHIN_06,1136,635,181,0,1,1,501,0,0.441021126760563,0.0147376915720708,0.0289161803620802,0.24673869206428,0.496727985988589,1.12631335745117
NHIN_07,1103,625,214,0,1,1,478,0,0.43336355394379,0.0149275195034949,0.0292895697429525,0.245782414895525,0.495764475225409,1.14399208404524
NHIN_08,1114,610,203,0,1,1,504,0,0.452423698384201,0.0149192644725878,0.0292730542918836,0.247959079976966,0.497954897532864,1.10063840446748
NHIN_09,1124,616,193,0,1,1,508,0,0.451957295373665,0.0148513530669176,0.0291395230050301,0.247912461220105,0.497908085112207,1.10167064501205
NHIN_10,1119,624,198,0,1,1,495,0,0.442359249329759,0.0148540166370039,0.0291448897694453,0.246898185672423,0.496888504266725,1.12326916419084
NHIN_11,1113,615,204,0,1,1,498,0,0.447439353099731,0.0149109279369237,0.029256725836208,0.247459714169365,0.497453228122369,1.11177799779156
NHIN_13,1071,647,246,0,1,1,424,0,0.395891690009337,0.0149504308627591,0.0293354891727679,0.23938497517387,0.48926983881481,1.23586791832703
NHIN_15,1057,715,260,0,1,1,342,0,0.323557237464522,0.0143965731253862,0.0282491427514729,0.219075212866604,0.468054711403062,1.44659014606151
NHIN_17,982,693,335,0,1,1,289,0,0.294297352342159,0.0145502195739412,0.0285531346392465,0.207898129636204,0.455958473587457,1.54931218360859
NHIN_19,1007,709,310,0,1,1,298,0,0.295928500496524,0.0143913915306779,0.0282405859243999,0.208561935240592,0.456685816771872,1.54323026003113
NHIN_21,981,738,336,0,1,1,243,0,0.247706422018349,0.0137895239188075,0.0270603909007439,0.186538101479124,0.43190056897291,1.74359859326101
